lat,lon,ele,time,temperature,distance_m,distance_total_m,delta_time_s,velocity_m_s,velocity_km_h,acceleration_m_s2,height_difference_m,slope_percent,slope_rad,force_total_n,power_w,torque_nm,motor_current_a,lipo_soc,lipo_voltage_v,lipo_battery_current_a,nmc_soc,nmc_voltage_v,nmc_battery_current_a
47.561325,12.119368,489.133356,2024-08-23 18:03:51.986000+00:00,29.17776201461717,36.00518662674813,32739.052075495714,4.04,8.912174907610922,32.08382966739932,0.2602337942949703,-0.2456420000000321,-0.6822405964632483,-0.0068223001174524695,49.10789374038118,437.6581383586486,16.839096763576705,11.226064509051136,0.7154323903197927,40.88210881141541,10.704868481046148,0.7109315537490893,39.5402104220191,11.067200446749682
47.56114,12.119116,488.94273,2024-08-23 18:03:55.144000+00:00,28.362124869463507,27.94114741366169,32766.993222909376,3.158,8.847735089823207,31.851846323363546,-0.020405262124038953,-0.19062600000000884,-0.6822411305371203,-0.006822305457942615,26.262467843641513,232.3633582855406,9.005400223584674,6.0036001490564495,0.7152248994814038,40.93159451354889,5.676760112982748,0.7107170040835058,39.58348781396451,5.869883187591539
47.560813,12.11868,488.609032,2024-08-23 18:04:00.884000+00:00,28.1174002366534,48.91205620378191,32815.905279113154,5.74,8.521264147000332,30.6765509292012,-0.05687647087506524,-0.33369799999996985,-0.682240792760146,-0.006822302080330084,21.391118451798654,182.27937072754912,7.335014517121758,4.890009678081172,0.71492913428363,40.94270898730737,4.451936077987995,0.7104111600107428,39.59143248784376,4.603645973297635
47.560588,12.118408,488.388752,2024-08-23 18:04:04.532000+00:00,29.335578534720295,32.28769440564794,32848.1929735188,3.648,8.85079342260086,31.862856321363097,0.09033149002207459,-0.22028000000000247,-0.68224134319566,-0.006822307584429034,35.14005513042026,311.01736881815526,12.049524904221105,8.03301660281407,0.7146081502353453,40.90997537148384,7.602253775164414,0.7100792370410002,39.55952551159859,7.861333493903543
47.560144,12.117997,487.978135,2024-08-23 18:04:11.295000+00:00,27.67099304979188,58.21115512486431,32906.40412864367,6.763,8.607297815298583,30.986272135074902,-0.03600408210886842,-0.410617000000002,-0.7053922897067044,-0.007053805904598495,23.386932266661397,201.29829100537057,8.019379074238193,5.346252716158795,0.7142232469869052,40.93534953436968,4.917291241345723,0.7096811774593066,39.579735093686516,5.085368602443298
47.559699,12.11767,487.48509,2024-08-23 18:04:17.254000+00:00,27.295597021689957,55.23135713415774,32961.63548577783,5.959,9.268561358308062,33.36682088990903,0.11096887783344171,-0.49304499999999507,-0.8926903584903443,-0.008926666469092777,37.74748596101244,349.86488975151593,12.943612936031164,8.629075290687442,0.7136332530610132,40.89671712963471,8.554367376584437,0.7090710108830205,39.540567904901806,8.84685218847494
47.558352,12.116732,486.118711,2024-08-23 18:04:35.328000+00:00,28.615007225026662,165.4932586990998,33127.128744476926,18.074,9.156426839609372,32.96313662259374,-0.0062041893714003754,-1.366378999999995,-0.825640277278211,-0.008256215172453053,28.187999342802197,258.1013537373254,9.665664974646873,6.443776649764582,0.7123137699263692,40.914126906199854,6.30758785178962,0.707706224288812,39.54690245032573,6.524154129667586
47.55789,12.116499,485.856241,2024-08-23 18:04:41.422000+00:00,28.143972887823693,54.26584071883297,33181.39458519576,6.094,8.904798280084176,32.05727380830304,-0.04129119782166001,-0.26247000000000753,-0.483674437773738,-0.004836706661179069,26.498952596097197,235.96782750175842,9.086490845201729,6.057660563467819,0.7119070356284211,40.91797733637423,5.766630020138308,0.7072854246062655,39.5474726878714,5.966047353465293
47.557501,12.116346,485.639785,2024-08-23 18:04:46.788000+00:00,27.88438359143464,44.75259507602005,33226.14718027178,5.366,8.340028899742835,30.024104039074206,-0.10524960498347759,-0.21645599999999376,-0.48367251023612295,-0.004836687386253836,18.02678459664963,150.3439045054969,6.181384438191158,4.120922958794105,0.711678956065168,40.938045376560645,3.6723955022495147,0.7070494333501877,39.56400857599989,3.7997846673740856
47.557271,12.116234,485.509578,2024-08-23 18:04:50.163000+00:00,28.749178223649675,26.92039148586966,33253.067571757645,3.375,7.976412292109529,28.715084251594305,-0.1077382541135721,-0.13020700000004126,-0.4836742439959912,-0.004836704723446932,15.783599616895689,125.89649799794203,5.412196308633532,3.6081308724223544,0.7115588449513455,40.94356046050825,3.0748445138570446,0.7069251496910646,39.56814324468982,3.1816616735523793
47.557034,12.116122,485.37579,2024-08-23 18:04:53.678000+00:00,28.5169003568856,27.66092988876382,33280.72850164641,3.515,7.869396838908626,28.329828620071055,-0.0304453636417932,-0.13378799999998137,-0.48367137525021364,-0.004836676036660254,21.382815726087927,168.26986248184198,7.332167512475549,4.8881116749836995,0.7113916041561223,40.9325594099367,4.110840599510013,0.7067520982493274,39.55698940820686,4.253668439856385
47.556723,12.115918,485.329767,2024-08-23 18:04:58.668000+00:00,28.11296068463163,37.8184246194692,33318.54692626588,4.99,7.578842609112064,27.28383339280343,-0.05822730056043335,-0.04602299999999104,-0.12169465138507667,-0.0012169459131020771,20.454633002180707,155.02244415067696,7.013893656447764,4.675929104298509,0.7111728893820656,40.93495975703638,3.7869652261537823,0.7065257766665527,39.55760081071641,3.9186742989439183
47.556602,12.115811,485.369631,2024-08-23 18:05:00.810000+00:00,27.639847800664555,15.668347090890991,33334.21527335677,2.142,7.314821237577494,26.333356455278977,-0.12325927709363672,0.03986400000002277,0.25442377405079475,0.0025442322507887557,16.849047964565308,123.24777388416416,5.777538547049444,3.851692364699629,0.7110982603097754,40.94244084824689,3.0102482940581154,0.7064485481529469,39.56384049611861,3.115099708467791
